routeid,nodeid,nodeno,nodeord,nodenm,gpslati,gpslong
GGB239000031,GGB239000233,44114,29,초옥동,37.7787667,127.4639833
GGB239000031,GGB239000720,44690,30,삼봉터,37.7746333,127.45915
GGB239000031,GGB239000727,44696,31,상천4리마을회관,37.76945,127.4588333
GGB239000031,GGB239000957,44957,32,상천역앞,37.7700167,127.4536833
GGB239000031,GGB239000958,44958,33,호명산슈퍼,37.7712833,127.4524667
GGB239000031,GGB239000231,44106,34,상천역입구,37.7722167,127.4512667
GGB239000031,GGB239000230,44100,35,수리재입구,37.7680167,127.4472
GGB239000031,GGB239000229,44094,36,유답촌,37.75775,127.4363667
GGB239000031,GGB239000228,44092,37,하천리,37.7535667,127.4347167
GGB239000031,GGB239000227,44089,38,검문소,37.7494667,127.4306167
GGB239000031,GGB239000226,44083,39,청평중학교,37.7421167,127.4237
GGB239000031,GGB239000210,44077,40,청평터미널,37.7381667,127.4205667
GGB239000032,GGB239000282,44613,1,가평터미널,37.8246333,127.5153333
GGB239000032,GGB277102405,,2,가평터미널(미정차),37.8225667,127.5145667
GGB239000032,GGB239000316,44483,3,가평오거리,37.81975,127.5139
GGB239000032,GGB239000540,44214,4,가평고등학교,37.8178667,127.5144333
GGB239000032,GGB239000941,44941,5,가평역사거리,37.8151,127.5138667
GGB239000032,GGB239000822,44789,6,가평역,37.8136,127.5115167
GGB239000032,GGB239000545,44192,7,현충탑,37.81365,127.51475
GGB239000032,GGB239000305,44653,8,새청삼거리,37.8124333,127.5185667
GGB239000032,GGB239000304,44486,9,달전1리회관,37.8112833,127.5202833
GGB239000032,GGB239000542,44374,10,달전2리삼거리,37.8102167,127.5227667
GGB239000032,GGB239000303,44657,11,동연재마을,37.8085667,127.5241833
GGB239000032,GGB239000938,44884,12,남이섬종점,37.80625,127.5251333
GGB239000032,GGB239000309,44656,13,동연재마을,37.8087,127.5243167
GGB239000032,GGB239000308,44485,14,달전2리삼거리,37.8105,127.5225667
GGB239000032,GGB239000307,44655,15,3반상회앞,37.81125,127.5214667
GGB239000032,GGB239000306,44654,16,새청삼거리,37.8126,127.51855
GGB239000032,GGB239000319,44612,17,현충탑,37.8135,127.515
GGB239000032,GGB239000822,44789,18,가평역,37.8136,127.5115167
GGB239000032,GGB239000937,44883,19,가평역사거리,37.81565,127.5148333
GGB239000032,GGB239000318,44207,20,가평고등학교,37.8180333,127.5146667
GGB239000032,GGB239000317,44611,21,가평오거리,37.8199833,127.5140167
GGB239000032,GGB239000607,44151,22,가평터미널,37.8244333,127.5154333
GGB239000033,GGB239000282,44613,1,가평터미널,37.8246333,127.5153333
GGB239000033,GGB277102405,,2,가평터미널(미정차),37.8225667,127.5145667
GGB239000033,GGB239000316,44483,3,가평오거리,37.81975,127.5139
GGB239000033,GGB239000540,44214,4,가평고등학교,37.8178667,127.5144333
GGB239000033,GGB239000941,44941,5,가평역사거리,37.8151,127.5138667
GGB239000033,GGB239000818,44779,6,가평역,37.8137833,127.5112
GGB239000033,GGB239000752,44743,7,가평군상수도사업소,37.8059833,127.5142167
GGB239000033,GGB239000546,44591,8,이화삼거리,37.7993833,127.5128167
GGB239000033,GGB239000314,44586,9,이화리회관,37.7962167,127.5116667
GGB239000033,GGB239000321,44592,10,중간말,37.7927167,127.5107833
GGB239000033,GGB239000952,44952,11,이화리양지말,37.7909333,127.5106667
GGB239000033,GGB239000548,44589,12,이화리,37.7852667,127.5097
GGB239000033,GGB239000678,44923,13,갈치고개,37.7730167,127.5087667
GGB239000033,GGB239000549,44593,14,갈치골,37.7626833,127.5107
GGB239000033,GGB239000313,44585,15,산유리,37.7564333,127.51195
GGB239000033,GGB239000339,44029,16,산유리보건소,37.75385,127.5124333
